file,label
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_013.jpg,Small Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_066.jpg,Vehicle Honda Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_009.jpg,Small Suzuki Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_046.jpg,Small Jeep Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_010.jpg,Small Hyundai Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_005.jpg,Vehicle Honda Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_022.jpg,Small Citroen Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_073.jpg,Large Renault Cars
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_052.jpg,Vehicle Jeep Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_077.jpg,Vehicle Chevrolet Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_043.jpg,Small Jeep Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_083.jpg,Suzuki Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_051.jpg,Vehicle Mitsubishi Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_068.jpg,Small Suzuki Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_028.jpg,Vehicle Hyundai Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_053.jpg,BMW Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_037.jpg,Small Fiat Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_007.jpg,Vehicle Hyundai Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_049.jpg,Small Jeep Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_062.jpg,Vehicle GMC Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_085.jpg,Small Hyundai Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_088.jpg,Vehicle Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_058.jpg,Small Peugeot Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_079.jpg,Vehicle Jeep Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_001.jpg,Vehicle Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_087.jpg,Medium Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_045.jpg,Vehicle Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_056.jpg,Vehicle Jeep Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_061.jpg,Small Suzuki Cars
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_012.jpg,Vehicle Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_030.jpg,Vehicle Peugeot Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_063.jpg,Vehicle Mitsubishi Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_084.jpg,Vehicle Honda Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_078.jpg,Vehicle Lexus Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_040.jpg,Vehicle Honda Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_067.jpg,Small Hyundai Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_080.jpg,Small Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_016.jpg,Hyundai Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_055.jpg,Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_039.jpg,Small Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_004.jpg,Vehicle Hyundai Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_034.jpg,Suzuki Cars
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_029.jpg,Vehicle Hyundai Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_002.jpg,BMW Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_036.jpg,Vehicle Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_075.jpg,Large Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_035.jpg,Jeep Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_026.jpg,Suzuki Cars
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_008.jpg,Small Land Rover Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_071.jpg,Small Kia Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_041.jpg,Small Fiat Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_020.jpg,Small Hyundai Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_076.jpg,Vehicle Saab Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_044.jpg,Vehicle Jeep Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_032.jpg,Vehicle Hyundai Car
/tmp/tmpdz6z79xf/imgs_zip/imgs/Suzuki/Suzuki_006.jpg,Vehicle Jeep Car
